pr_number,title,draft,base_branch,head_branch,base_sha,head_sha,merge_base_main,commit_count,changed_files_count,module,target_is_main,head_branch_exists,all_commits_in_main,patch_equivalent_in_main,diff_against_main,stack_parent_pr,stack_tip_pr,merge_conflict_status,ci_status,preliminary_classification,confidence,evidence,recommended_next_review
886,"feat(workflows): dry-run simulation, revision diff, and execution history (Phase 10 P46)",true,cursor/workflow-config-drawer-2a81,cursor/workflow-simulate-history-2a81,f371eed43595e5c25b19692c8903532500ab2495,4b47d99feafc298311642e06b8763cfb5dea6fec,4b47d99feafc298311642e06b8763cfb5dea6fec,1,32,workflow-automation,false,true,true,UNKNOWN,EMPTY,687,1013,NO_CONFLICT_REPORTED,FAILURE,ALREADY_IN_MAIN,HIGH,"commit reachability: 1/1 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 32 files, +3061/-335 | GitHub mergeability: MERGEABLE/UNSTABLE | branch ancestry: 179 open ancestors, 47 open descendants; base=cursor/workflow-config-drawer-2a81 | file overlap: 32 paths overlap 564 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
887,fix(workflows): mobile readiness and accessibility for automation UI (Phase 10 P47),true,cursor/workflow-simulate-history-2a81,cursor/workflow-mobile-a11y-2a81,4b47d99feafc298311642e06b8763cfb5dea6fec,5293b0d6eb268115d8da50a167ba47edfe49d1cc,5293b0d6eb268115d8da50a167ba47edfe49d1cc,1,14,workflow-automation,false,true,true,UNKNOWN,EMPTY,886,1013,NO_CONFLICT_REPORTED,FAILURE,ALREADY_IN_MAIN,HIGH,"commit reachability: 1/1 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 14 files, +454/-153 | GitHub mergeability: MERGEABLE/UNSTABLE | branch ancestry: 180 open ancestors, 44 open descendants; base=cursor/workflow-simulate-history-2a81 | file overlap: 14 paths overlap 543 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
888,feat(workflows): Task Automation → Workflow Runtime Migration (Phase 11 Prompt 48),true,main,cursor/task-automation-migration-2a81,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,f95023e65c4ff64bf607ce535c7597b7ca00beb6,f99b724cb916c3d97dce8301bd0bebdcb2bad0a3,9,103,cross-cutting,true,true,false,false,NON_EMPTY,887,898,UNKNOWN,FAILURE,STACKED,HIGH,"commit reachability: 8/9 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (2 paths) | GitHub target diff: 103 files, +12586/-574 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 181 open ancestors, 1 open descendants; base=main | file overlap: 103 paths overlap 579 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
890,"fix(data-auth): Providerzugriffe wieder ladbar — Sort-Validierung, Route-Shadowing, Prisma-Drift",true,cursor/data-auth-migration-fix-26b5,cursor/data-auth-provider-access-fix-2e0d,1faf06e475917931fc31a56e4a3e33608313e553,1cf66008cf18161fdc777f1392db6f79969aa481,c2d0851d5524cde9c0ac18fed67defac8fdecf22,3,16,legal-compliance,false,true,false,false,NON_EMPTY,753,890,NO_CONFLICT_REPORTED,FAILURE,CUMULATIVE_STACK_TIP,HIGH,"commit reachability: 0/3 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=3, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (512 paths) | GitHub target diff: 16 files, +818/-42 | GitHub mergeability: MERGEABLE/UNSTABLE | branch ancestry: 213 open ancestors, 0 open descendants; base=cursor/data-auth-migration-fix-26b5 | file overlap: 10 paths overlap 576 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
893,docs: Workflow Automation VPS control audit 2026-07 (Prompt 52),true,main,cursor/workflow-vps-audit-2a81,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,2769ee911eac78d62b17d60d228044f121397919,5f992b91034714c043b0c0fde49f04cfb90a74ee,14,140,cross-cutting,true,true,false,false,NON_EMPTY,887,893,UNKNOWN,FAILURE,CUMULATIVE_STACK_TIP,HIGH,"commit reachability: 12/14 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=1, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (2 paths) | GitHub target diff: 140 files, +17916/-575 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 181 open ancestors, 0 open descendants; base=main | file overlap: 140 paths overlap 579 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
894,docs: Workflow Automation E2E production acceptance 2026-07 (Prompt 53),true,main,cursor/workflow-e2e-acceptance-2a81,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,ec564c4d376113a9bf595d4cfab6f66c0c136d17,8669e52514f90537629a9b3a4802cae6216c1a7e,14,141,cross-cutting,true,true,false,false,NON_EMPTY,887,894,CONFLICTING,FAILURE,CUMULATIVE_STACK_TIP,HIGH,"commit reachability: 13/14 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (2 paths) | GitHub target diff: 141 files, +18223/-575 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 181 open ancestors, 0 open descendants; base=main | file overlap: 140 paths overlap 579 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
896,"feat(workflows): dry-run simulation, revision diff, and execution history UI (Phase 10 Prompt 46)",true,main,cursor/workflow-dry-run-simulation-2a81,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,af9805e5d4e02f91f54632243a5e87c8b7e8ae7f,4b47d99feafc298311642e06b8763cfb5dea6fec,7,78,cross-cutting,true,true,false,false,NON_EMPTY,886,897,UNKNOWN,FAILURE,STACKED,HIGH,"commit reachability: 6/7 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (11 paths) | GitHub target diff: 78 files, +9957/-456 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 180 open ancestors, 1 open descendants; base=main | file overlap: 78 paths overlap 579 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
897,fix(workflows): Workflow Automation mobile readiness and accessibility (Phase 10 Prompt 47),true,main,cursor/workflow-ui-mobile-a11y-2a81,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,dc7fbd6eeccadca122ec43feec4e35d978a42ea8,4b47d99feafc298311642e06b8763cfb5dea6fec,10,84,cross-cutting,true,true,false,false,NON_EMPTY,896,897,UNKNOWN,FAILURE,CUMULATIVE_STACK_TIP,HIGH,"commit reachability: 6/10 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=1, unmatched=3, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (21 paths) | GitHub target diff: 84 files, +10475/-560 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 181 open ancestors, 0 open descendants; base=main | file overlap: 84 paths overlap 579 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
898,test(workflows): Workflow Automation Production Readiness Suite (Phase 11 Prompt 49),true,main,cursor/workflow-production-readiness-2a81,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,4ff98d384f76244decb29610330b0160cfca05c0,f99b724cb916c3d97dce8301bd0bebdcb2bad0a3,10,122,cross-cutting,true,true,false,false,NON_EMPTY,888,898,CONFLICTING,FAILURE,CUMULATIVE_STACK_TIP,HIGH,"commit reachability: 8/10 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=2, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (27 paths) | GitHub target diff: 122 files, +14917/-574 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 182 open ancestors, 0 open descendants; base=main | file overlap: 107 paths overlap 579 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
899,audit(vehicle-warnings): production readiness assessment 2026-07 (26/26 complete),true,main,cursor/vehicle-warnings-audit-charter-c960,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,f440945eca917404041a558367366892f71f12d8,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,25,52,documentation,true,true,false,false,NON_EMPTY,687,899,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,CUMULATIVE_STACK_TIP,HIGH,"commit reachability: 0/25 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=25, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (52 paths) | GitHub target diff: 52 files, +16812/-0 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 179 open ancestors, 0 open descendants; base=main | all 52 changed files are documentation paths","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
900,Operator App: zentrale Frontend Access Gates (Prompt 6),true,audit/operator-app-production-readiness-2026-07,cursor/operator-permission-gates-46a7,c672ccfd3b2f8776b48968d5a5ed9e7c8b508f16,548cf80b135caa511ef7484d483116fb90b62030,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,1,39,cross-cutting,false,true,false,false,NON_EMPTY,687,901,NO_CONFLICT_REPORTED,FAILURE,STACKED,HIGH,"commit reachability: 0/1 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (50 paths) | GitHub target diff: 39 files, +901/-158 | GitHub mergeability: MERGEABLE/UNSTABLE | branch ancestry: 179 open ancestors, 1 open descendants; base=audit/operator-app-production-readiness-2026-07 | file overlap: 39 paths overlap 543 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
901,Operator App: Backend-Autorisierungs-Audit (Prompt 7),true,audit/operator-app-production-readiness-2026-07,cursor/operator-backend-auth-audit-46a7,c672ccfd3b2f8776b48968d5a5ed9e7c8b508f16,61eaffed5b49f384d6e8930638d7d5d25ecddc94,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,4,42,cross-cutting,false,true,false,false,NON_EMPTY,900,901,NO_CONFLICT_REPORTED,FAILURE,CUMULATIVE_STACK_TIP,HIGH,"commit reachability: 0/4 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=4, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (53 paths) | GitHub target diff: 42 files, +1515/-166 | GitHub mergeability: MERGEABLE/UNSTABLE | branch ancestry: 180 open ancestors, 0 open descendants; base=audit/operator-app-production-readiness-2026-07 | file overlap: 39 paths overlap 543 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
902,Operator App: Station- und Assignment-Autorisierung (Prompt 8),true,audit/operator-app-production-readiness-2026-07,cursor/operator-station-scope-46a7,c672ccfd3b2f8776b48968d5a5ed9e7c8b508f16,8c6a13999cadc0f035dc62d605f4f330dbc01a95,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,1,25,cross-cutting,false,true,false,false,NON_EMPTY,687,906,NO_CONFLICT_REPORTED,FAILURE,STACKED,HIGH,"commit reachability: 0/1 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (40 paths) | GitHub target diff: 25 files, +1201/-34 | GitHub mergeability: MERGEABLE/UNSTABLE | branch ancestry: 179 open ancestors, 4 open descendants; base=audit/operator-app-production-readiness-2026-07 | file overlap: 25 paths overlap 547 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
903,V4.9.835 — Operator App: Provider-/Cache-Konsolidierung (Prompt 9),true,main,cursor/operator-provider-cache-46a7,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,8f3376da14ac667ff7d9cc83cc6777d922b36284,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,8,55,cross-cutting,true,true,false,false,NON_EMPTY,902,906,UNKNOWN,FAILURE,STACKED,HIGH,"commit reachability: 0/8 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=8, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (55 paths) | GitHub target diff: 55 files, +4285/-119 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 180 open ancestors, 3 open descendants; base=main | file overlap: 55 paths overlap 547 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
904,V4.9.836 — Operator App: zentrale Booking-Contracts (Prompt 10),true,main,cursor/operator-booking-contracts-46a7,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,4c87906d5f819076c4a5374066faf6ad0462c6bc,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,9,63,cross-cutting,true,true,false,false,NON_EMPTY,903,906,UNKNOWN,FAILURE,STACKED,HIGH,"commit reachability: 0/9 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=9, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (63 paths) | GitHub target diff: 63 files, +4966/-250 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 181 open ancestors, 2 open descendants; base=main | file overlap: 63 paths overlap 547 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
905,V4.9.837 — Operator App: zentrale Vehicle-Runtime-Wahrheit (Prompt 11),true,main,cursor/operator-vehicle-runtime-46a7,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,d5beff16671a955cdb13036e77b995ee51fb779e,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,10,68,cross-cutting,true,true,false,false,NON_EMPTY,904,906,UNKNOWN,FAILURE,STACKED,HIGH,"commit reachability: 0/10 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=10, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (68 paths) | GitHub target diff: 68 files, +5382/-442 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 182 open ancestors, 1 open descendants; base=main | file overlap: 68 paths overlap 547 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
906,V4.9.838 — Operator Today work queue (Prompt 12),true,main,cursor/operator-today-work-queue-46a7,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,62aeea5b7e6539941125433b08fe25c17ea36fbe,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,11,77,cross-cutting,true,true,false,false,NON_EMPTY,905,906,UNKNOWN,FAILURE,CUMULATIVE_STACK_TIP,HIGH,"commit reachability: 0/11 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=11, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (77 paths) | GitHub target diff: 77 files, +6234/-485 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 183 open ancestors, 0 open descendants; base=main | file overlap: 72 paths overlap 547 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
907,V4.9.839 — Handover state-machine analysis (Prompt 13),true,main,cursor/operator-handover-state-machine-46a7,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,11fb372b1678eb7c100bbb2f8616bd5798e1f3d7,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,1,4,operator-app,true,true,false,false,NON_EMPTY,687,924,UNKNOWN,FAILURE,STACKED,HIGH,"commit reachability: 0/1 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (4 paths) | GitHub target diff: 4 files, +2069/-0 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 179 open ancestors, 17 open descendants; base=main | file overlap: 4 paths overlap 543 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
908,V4.9.840 — Operator handover session state machine (Prompt 14),true,main,cursor/operator-handover-session-sm-46a7,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,8d82e63b1dc25c59fff2bf61dfe092566051e4e4,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,2,27,cross-cutting,true,true,false,false,NON_EMPTY,907,924,UNKNOWN,FAILURE,STACKED,HIGH,"commit reachability: 0/2 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=2, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (27 paths) | GitHub target diff: 27 files, +4246/-1 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 180 open ancestors, 16 open descendants; base=main | file overlap: 27 paths overlap 560 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
909,V4.9.841 — Atomic pickup handover complete command (Prompt 15),true,main,cursor/operator-complete-pickup-handover-46a7,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,0bb004274484633c202bf51b58b01b65208cbc8b,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,3,36,cross-cutting,true,true,false,false,NON_EMPTY,908,924,UNKNOWN,FAILURE,STACKED,HIGH,"commit reachability: 0/3 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=3, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (36 paths) | GitHub target diff: 36 files, +5669/-2 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 181 open ancestors, 15 open descendants; base=main | file overlap: 36 paths overlap 577 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
910,feat(operator): atomic return handover completion command (Prompt 16),true,main,cursor/operator-complete-return-handover-46a7,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,f3bfff7cc8864250b341aeb39154f401756f4380,1d0f2caebe56aa1ecd23295aa33d20e953daa95d,4,43,cross-cutting,true,true,false,false,NON_EMPTY,909,924,UNKNOWN,FAILURE,STACKED,HIGH,"commit reachability: 0/4 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=4, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (43 paths) | GitHub target diff: 43 files, +7081/-5 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 182 open ancestors, 14 open descendants; base=main | file overlap: 43 paths overlap 577 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
